class,u_mag,g_mag,r_mag,i_mag,z_mag,max_mag
3,19.718,19.424,19.694,19.974,20.271,20.271
3,19.602,19.227,19.447,19.624,19.803,19.803
3,18.251,18.223,18.27,17.725,17.152,18.27
3,19.805,19.729,20.066,20.332,20.598,20.598
3,19.498,19.12,19.369,19.622,19.844,19.844
3,19.498,19.12,19.369,19.622,19.844,19.844
3,20.329,20.183,19.614,19.241,18.53,20.329
3,20.329,20.183,19.614,19.241,18.53,20.329
3,18.621,18.977,19.464,19.815,20.16,20.16
3,20.197,20.2,20.481,20.757,20.871,20.871
3,20.119,19.761,19.966,20.163,20.506,20.506
3,19.234,19.002,19.203,19.482,19.708,19.708
3,17.441,17.634,18.078,18.392,18.708,18.708
3,19.363,18.96,19.193,19.43,19.673,19.673
3,20.652,20.286,20.35,20.482,20.879,20.879
3,19.685,19.234,19.44,19.672,20.001,20.001
3,19.091,19.474,19.983,20.328,20.55,20.55
3,19.734,19.892,20.111,20.473,20.706,20.706
3,20.646,20.322,20.437,20.778,20.596,20.778
3,20.415,19.979,20.074,20.115,20.335,20.415
3,18.848,18.342,18.434,18.454,18.619,18.848
3,18.848,18.342,18.434,18.454,18.619,18.848
3,18.755,18.686,18.927,19.026,19.183,19.183
3,20.61,20.286,20.271,20.354,20.436,20.61
3,20.322,19.891,19.996,20.051,20.139,20.322
3,20.762,20.391,20.273,20.228,20.345,20.762
3,20.515,20.275,20.441,20.824,20.737,20.824
3,19.437,19.125,18.838,18.047,17.452,19.437
3,19.554,19.074,19.167,19.327,19.565,19.565
3,18.294,17.916,18.102,18.292,18.52,18.52
3,19.148,18.655,18.586,18.595,18.624,19.148
3,20.265,20.375,20.652,20.81,20.474,20.81
3,18.268,17.836,17.897,18.009,18.141,18.268
3,18.309,18.102,18.424,18.714,18.955,18.955
3,19.518,19.821,20.285,20.605,20.675,20.675
3,19.542,19.134,19.399,19.591,19.696,19.696
3,19.542,19.134,19.399,19.591,19.696,19.696
3,19.356,18.771,18.613,18.473,18.466,19.356
3,18.442,18.838,19.312,19.644,20.053,20.053
3,19.858,19.699,20.036,20.293,20.44,20.44
3,17.612,17.73,18.083,18.433,18.778,18.778
3,20.951,20.51,20.605,20.701,20.77,20.951
3,20.578,20.469,20.618,20.686,20.746,20.746
3,20.266,19.948,20.163,20.449,20.563,20.563
3,18.819,19.027,19.453,19.775,20.225,20.225
3,19.396,19.366,19.712,20.013,20.31,20.31
3,19.824,19.465,19.618,19.88,20.345,20.345
3,19.842,19.463,19.634,19.849,20.098,20.098
3,19.918,19.914,20.123,20.41,20.637,20.637
3,19.454,19.164,19.437,19.687,19.94,19.94
3,20.72,20.396,19.388,19.129,19.084,20.72
3,20.058,20.027,20.315,20.573,20.606,20.606
3,19.818,19.475,19.751,20.078,20.208,20.208
3,20.578,20.368,20.744,20.848,20.968,20.968
3,20.16,19.741,19.945,20.141,20.505,20.505
3,19.381,19.083,19.294,19.539,19.895,19.895
3,15.557,15.142,15.142,15.198,15.33,15.557
3,18.946,18.686,19.014,19.272,19.436,19.436
3,19.962,19.878,20.308,20.673,20.658,20.673
3,20.266,19.854,20.087,20.312,20.516,20.516
3,18.801,18.416,18.365,18.432,18.652,18.801
3,20.756,20.397,20.425,20.541,20.425,20.756
3,20.255,19.828,19.904,20.087,20.187,20.255
3,19.322,19.016,19.259,19.491,19.76,19.76
3,19.7,19.354,19.534,19.74,20.155,20.155
3,20.398,20.094,20.064,20.171,20.241,20.398
3,18.502,18.44,18.595,18.798,19.049,19.049
3,18.467,17.824,17.606,17.461,17.541,18.467
3,18.814,18.769,19.14,19.448,19.719,19.719
3,17.721,17.787,18.177,18.493,18.825,18.825
3,19.205,18.95,19.212,19.533,19.652,19.652
3,20.638,20.29,20.392,20.556,20.881,20.881
3,19.402,19.253,19.352,19.522,19.704,19.704
3,19.315,19.565,19.975,20.222,20.813,20.813
3,19.0,18.584,18.811,19.01,19.259,19.259
3,19.339,19.317,19.673,19.937,20.155,20.155
3,19.009,19.304,19.719,20.042,20.408,20.408
3,18.502,18.153,18.181,18.252,18.374,18.502
3,20.302,20.043,20.276,20.545,20.717,20.717
3,19.36,19.033,19.27,19.492,19.751,19.751
3,20.52,20.288,20.544,20.542,20.208,20.544
3,18.772,19.244,19.913,20.23,20.255,20.255
3,20.317,19.875,20.163,20.478,20.458,20.478
3,19.741,19.5,19.798,20.005,20.312,20.312
3,20.591,20.317,20.362,20.343,20.61,20.61
3,20.713,20.338,20.621,20.77,20.923,20.923
3,18.76,19.106,19.635,20.018,20.3,20.3
3,18.76,19.106,19.635,20.018,20.3,20.3
3,19.59,19.76,20.195,20.597,20.56,20.597
3,20.119,19.619,19.577,19.616,19.636,20.119
3,20.012,19.82,19.91,20.088,20.409,20.409
3,19.329,18.995,19.249,19.469,19.794,19.794
3,19.395,18.868,18.867,18.927,19.116,19.395
3,19.395,18.868,18.867,18.927,19.116,19.395
3,19.869,20.033,20.48,20.787,20.984,20.984
3,17.75,18.118,18.666,18.999,19.38,19.38
3,17.449,17.631,18.089,18.402,18.743,18.743
3,17.449,17.631,18.089,18.402,18.743,18.743
3,19.903,19.58,19.845,20.059,20.303,20.303
3,19.451,18.923,18.869,18.86,19.01,19.451
3,19.451,18.923,18.869,18.86,19.01,19.451
3,19.451,18.923,18.869,18.86,19.01,19.451
3,16.261,16.416,16.778,16.836,16.704,16.836
3,18.689,18.923,19.361,19.7,20.033,20.033
3,19.956,19.63,19.639,19.738,19.706,19.956
3,19.146,18.783,18.88,19.055,19.309,19.309
3,20.57,20.248,20.435,20.639,20.777,20.777
3,15.447,15.57,15.905,16.21,16.511,16.511
3,19.698,19.425,19.698,19.978,20.389,20.389
3,19.006,18.802,19.049,19.284,19.522,19.522
3,19.664,19.299,19.525,19.669,19.811,19.811
3,18.147,18.223,18.646,18.975,19.32,19.32
3,18.14,18.353,18.76,19.029,19.38,19.38
3,19.0,19.387,19.784,20.115,20.565,20.565
3,19.43,18.862,18.668,18.625,18.625,19.43
3,20.012,19.564,19.582,19.586,19.739,20.012
3,20.318,19.914,20.04,20.198,20.377,20.377
3,19.672,19.38,19.658,19.91,20.077,20.077
3,20.116,19.765,19.971,20.164,20.649,20.649
3,18.211,18.228,18.613,18.895,19.242,19.242
3,19.176,19.315,19.675,19.863,20.041,20.041
3,19.078,19.077,19.332,19.079,18.638,19.332
3,19.474,19.602,19.967,20.319,20.559,20.559
3,19.878,19.552,19.731,19.569,19.185,19.878
3,19.804,19.45,19.626,19.794,20.108,20.108
3,16.723,16.86,17.302,17.618,17.89,17.89
3,17.005,17.27,17.694,18.041,18.373,18.373
3,17.005,17.27,17.694,18.041,18.373,18.373
3,19.022,18.496,18.587,18.762,18.988,19.022
3,20.305,20.242,20.657,20.813,20.891,20.891
3,20.305,20.242,20.657,20.813,20.891,20.891
3,20.179,19.85,19.91,19.991,20.181,20.181
3,16.26,16.517,16.973,17.29,17.601,17.601
3,16.26,16.517,16.973,17.29,17.601,17.601
3,20.369,19.985,19.897,19.965,20.063,20.369
3,20.346,19.806,19.636,18.992,18.28,20.346
3,18.634,18.125,18.249,18.373,18.545,18.634
3,19.293,18.925,18.892,18.927,19.041,19.293
3,19.691,19.263,19.467,19.691,19.895,19.895
3,20.764,20.223,20.414,20.581,20.623,20.764
3,20.191,19.776,19.826,19.799,19.999,20.191
3,20.942,20.493,20.408,20.593,20.531,20.942
3,19.29,19.283,19.638,19.927,20.37,20.37
3,18.76,18.815,19.192,19.522,19.839,19.839
3,17.685,17.608,17.759,17.917,18.152,18.152
3,20.534,19.818,19.12,18.358,17.844,20.534
3,16.91,16.752,17.106,17.373,17.694,17.694
3,20.269,19.765,20.022,20.22,20.256,20.269
3,19.486,19.103,19.285,19.498,19.611,19.611
3,20.048,19.652,19.849,20.056,20.225,20.225
3,20.168,20.079,20.208,20.36,20.725,20.725
3,20.361,20.08,19.964,19.997,20.178,20.361
3,19.682,19.5,19.791,20.068,20.366,20.366
3,20.134,19.755,19.772,19.973,20.16,20.16
3,19.117,18.779,19.022,19.293,19.591,19.591
3,20.493,20.326,20.721,20.936,20.901,20.936
3,19.65,19.171,19.202,19.085,18.686,19.65
3,19.585,19.076,18.957,18.989,19.002,19.585
3,18.181,17.787,17.989,18.154,18.359,18.359
3,19.387,18.973,19.002,19.076,19.239,19.387
3,18.555,18.661,19.031,19.292,19.601,19.601
3,18.764,18.26,18.079,18.031,18.199,18.764
3,18.764,18.26,18.079,18.031,18.199,18.764
3,19.696,19.233,19.404,19.617,20.014,20.014
3,19.919,19.365,19.516,19.545,19.427,19.919
3,20.711,20.278,20.511,20.727,20.839,20.839
3,19.431,19.69,20.229,20.562,20.672,20.672
3,18.559,18.836,19.25,19.622,19.803,19.803
3,19.888,19.628,19.911,20.166,20.181,20.181
3,19.778,19.85,20.153,20.38,20.416,20.416
3,20.721,20.376,20.46,20.522,20.632,20.721
3,17.287,17.644,18.139,18.455,18.735,18.735
3,19.461,19.811,20.309,20.592,20.978,20.978
3,20.575,20.091,20.275,20.528,20.707,20.707
3,19.633,19.295,19.346,19.511,19.644,19.644
3,19.633,19.295,19.346,19.511,19.644,19.644
3,20.29,20.054,20.234,20.444,20.534,20.534
3,20.333,20.381,20.681,20.905,20.974,20.974
3,20.512,20.094,20.184,20.327,20.503,20.512
3,18.17,18.595,19.045,19.398,19.652,19.652
3,19.87,19.824,20.158,20.432,20.655,20.655
3,20.72,20.254,20.213,20.233,20.165,20.72
3,18.603,18.626,19.036,19.329,19.75,19.75
3,20.59,20.483,20.63,20.369,19.881,20.63
3,19.071,18.615,18.807,18.967,19.12,19.12
3,20.621,20.29,20.313,20.552,20.822,20.822
3,18.009,18.507,19.057,19.465,19.946,19.946
3,18.899,18.611,18.929,19.298,19.334,19.334
3,18.091,17.793,18.081,18.35,18.589,18.589
3,19.655,19.671,20.012,20.328,20.421,20.421
3,19.83,19.432,19.621,19.869,19.873,19.873
3,20.496,20.048,20.059,20.122,20.215,20.496
3,19.652,19.768,20.169,20.395,20.75,20.75
3,18.628,18.193,18.459,18.466,18.231,18.628
3,20.155,19.75,20.075,20.324,20.477,20.477
3,18.622,18.573,18.602,18.055,17.47,18.622
3,20.021,19.612,19.657,19.729,19.991,20.021
3,19.327,19.597,20.03,20.444,20.74,20.74
3,17.702,17.638,17.975,18.275,18.521,18.521
3,19.187,18.677,18.71,18.88,18.986,19.187
3,19.187,18.677,18.71,18.88,18.986,19.187
3,19.013,18.62,18.569,18.628,18.661,19.013
3,19.896,19.42,19.552,19.687,19.837,19.896
3,19.896,19.42,19.552,19.687,19.837,19.896
3,20.043,19.615,19.665,19.744,19.998,20.043
3,20.415,20.052,20.32,20.532,20.615,20.615
3,20.679,20.196,20.309,20.349,20.506,20.679
3,18.728,18.941,18.892,18.407,17.973,18.941
3,18.728,18.941,18.892,18.407,17.973,18.941
3,18.078,17.819,18.096,18.339,18.603,18.603
3,19.66,19.216,19.341,19.354,19.519,19.66
3,20.124,20.279,20.548,20.754,20.957,20.957
3,20.466,20.349,20.45,20.564,20.805,20.805
3,20.457,20.164,20.417,20.64,20.625,20.64
3,19.799,19.64,19.745,19.887,20.127,20.127
3,20.191,19.767,19.947,20.16,20.48,20.48
3,18.806,18.637,18.779,18.304,17.652,18.806
3,18.065,17.655,17.684,17.761,17.877,18.065
3,19.357,19.183,19.424,19.687,19.75,19.75
3,19.472,19.496,19.715,19.897,20.205,20.205
3,19.343,18.819,18.972,19.153,19.279,19.343
3,19.145,18.662,18.693,18.746,18.812,19.145
3,19.531,19.074,18.997,18.993,19.053,19.531
3,19.408,19.335,19.786,19.995,20.257,20.257
3,18.346,18.358,18.811,19.11,19.274,19.274
3,18.498,18.135,18.106,18.135,18.263,18.498
3,20.677,20.314,20.27,20.334,20.522,20.677
3,19.857,19.402,19.64,19.848,20.184,20.184
3,20.564,20.103,20.181,20.352,20.685,20.685
3,14.456,14.975,15.498,15.884,16.227,16.227
3,17.763,17.381,17.566,17.744,17.948,17.948
3,20.258,19.89,19.919,19.95,19.87,20.258
3,19.215,18.809,18.985,19.169,19.44,19.44
3,20.657,20.192,20.432,20.749,20.387,20.749
3,19.735,19.546,19.807,20.028,20.175,20.175
3,19.373,18.945,18.87,18.908,19.082,19.373
3,18.989,18.665,18.922,19.158,19.454,19.454
3,19.37,19.24,19.539,19.778,20.218,20.218
3,17.253,17.587,18.057,18.37,18.764,18.764
3,18.148,18.216,18.489,18.85,19.044,19.044
3,18.685,18.446,18.843,19.106,19.457,19.457
3,19.609,19.931,20.43,20.748,20.995,20.995
3,20.304,19.89,19.841,19.877,20.034,20.304
3,18.838,18.73,19.111,19.333,19.653,19.653
3,17.527,17.322,17.712,17.919,18.233,18.233
3,20.153,19.801,20.104,20.348,20.451,20.451
3,19.136,19.322,19.696,20.046,20.354,20.354
3,20.626,20.165,20.093,20.197,20.143,20.626
3,20.626,20.165,20.093,20.197,20.143,20.626
3,19.152,18.726,18.792,18.902,19.014,19.152
3,19.152,18.726,18.792,18.902,19.014,19.152
3,20.019,19.234,19.132,18.628,18.1,20.019
3,19.826,19.67,20.088,20.214,20.73,20.73
3,19.942,19.47,19.697,19.908,20.144,20.144
3,20.415,20.098,20.08,20.101,20.229,20.415
3,19.136,19.107,19.459,19.675,19.879,19.879
3,19.507,19.17,19.404,19.621,19.918,19.918
3,19.672,19.459,19.477,18.826,18.181,19.672
3,19.063,18.874,19.094,19.405,19.653,19.653
3,17.034,16.611,16.498,16.47,16.538,17.034
3,20.24,19.886,20.015,20.198,20.549,20.549
3,19.379,19.359,19.717,20.013,20.389,20.389
3,19.141,18.742,19.0,19.217,19.506,19.506
3,20.907,20.452,20.45,20.627,20.504,20.907
3,18.62,18.647,18.968,19.228,19.51,19.51
3,17.75,17.979,18.376,18.675,18.955,18.955
3,15.923,15.854,16.11,15.833,15.38,16.11
3,15.923,15.854,16.11,15.833,15.38,16.11
3,20.199,19.945,20.225,20.475,20.668,20.668
3,20.388,19.957,20.184,20.452,20.836,20.836
3,19.59,19.51,19.741,19.403,18.805,19.741
3,20.701,20.411,20.577,20.826,20.826,20.826
3,20.701,20.411,20.577,20.826,20.826,20.826
3,18.114,17.653,17.866,18.025,18.238,18.238
3,19.735,19.419,19.41,19.448,19.653,19.735
3,18.224,17.64,17.492,17.428,17.476,18.224
3,18.224,17.64,17.492,17.428,17.476,18.224
3,20.645,20.494,20.702,20.808,20.959,20.959
3,19.956,20.033,20.293,20.512,20.954,20.954
3,18.623,18.189,18.311,18.484,18.732,18.732
3,19.87,19.912,20.215,20.423,20.589,20.589
3,19.099,19.105,19.502,19.823,20.133,20.133
3,19.658,19.155,19.368,19.562,19.863,19.863
3,20.088,19.691,19.712,19.759,19.767,20.088
3,19.507,19.665,20.102,20.445,20.81,20.81
3,20.584,20.059,20.168,20.382,20.285,20.584
3,19.88,19.611,19.86,20.093,20.237,20.237
3,20.459,20.015,20.18,20.441,20.905,20.905
3,19.584,19.385,19.661,19.938,20.187,20.187
3,19.923,20.088,20.395,20.647,20.803,20.803
3,20.821,20.463,20.69,20.748,20.785,20.821
3,19.227,19.019,19.277,19.59,19.848,19.848
3,16.828,17.26,17.565,17.623,17.646,17.646
3,19.829,19.42,19.686,19.874,20.294,20.294
3,19.402,18.924,18.793,18.749,18.749,19.402
3,20.024,19.589,19.775,19.943,20.354,20.354
3,17.995,18.124,18.522,18.861,19.126,19.126
3,19.428,18.98,19.205,19.397,19.624,19.624
3,18.893,18.706,19.061,19.328,19.705,19.705
3,18.37,18.336,18.696,19.014,19.259,19.259
3,20.216,19.775,19.759,19.77,19.876,20.216
3,19.082,18.326,18.319,18.434,18.573,19.082
3,18.611,18.394,18.657,18.901,19.096,19.096
3,20.553,20.137,20.22,20.262,20.453,20.553
3,20.711,20.154,20.264,20.537,20.952,20.952
3,18.662,18.56,18.888,19.03,18.874,19.03
3,19.65,19.254,19.161,19.218,19.327,19.65
3,18.482,18.092,18.184,18.269,18.404,18.482
3,19.842,19.701,20.062,20.324,20.671,20.671
3,20.249,20.385,20.047,19.584,19.148,20.385
3,19.592,19.181,19.455,19.576,19.929,19.929
3,17.864,17.944,18.259,18.504,18.844,18.844
3,20.773,20.205,20.224,20.393,20.173,20.773
3,20.21,19.981,20.307,20.554,20.753,20.753
3,19.106,18.664,18.738,18.81,19.008,19.106
3,20.267,19.807,19.77,19.802,19.814,20.267
3,20.457,20.064,20.166,20.319,20.682,20.682
3,17.368,17.791,18.294,18.668,18.957,18.957
3,20.22,19.916,20.065,20.287,20.431,20.431
3,20.22,19.685,19.806,19.985,20.135,20.22
3,19.644,19.261,19.151,19.198,19.219,19.644
3,17.165,17.091,17.397,17.708,18.006,18.006
3,18.924,18.504,18.476,18.535,18.741,18.924
3,20.235,19.837,20.122,20.31,20.244,20.31
3,15.273,15.552,16.039,16.394,16.698,16.698
3,19.777,19.623,19.85,20.102,20.319,20.319
3,18.234,18.123,18.44,18.754,19.064,19.064
3,17.977,17.648,17.622,17.668,17.759,17.977
3,20.67,20.264,20.207,20.249,20.176,20.67
3,19.961,19.892,20.224,20.581,20.826,20.826
3,20.183,19.747,20.034,20.23,20.463,20.463
3,19.353,19.051,19.374,19.671,19.787,19.787
3,20.566,20.171,20.227,20.312,20.45,20.566
3,20.015,19.563,19.661,19.817,20.067,20.067
3,19.861,19.502,19.639,19.884,20.239,20.239
3,20.457,20.02,20.166,20.365,20.242,20.457
3,20.51,20.243,20.41,20.64,20.705,20.705
3,20.541,20.324,20.462,20.022,19.43,20.541
3,18.921,18.985,19.153,18.915,18.517,19.153
3,19.977,19.597,19.616,19.614,19.829,19.977
3,18.636,18.29,18.527,18.788,19.103,19.103
3,17.877,17.482,17.691,17.871,18.034,18.034
3,19.985,19.897,20.132,20.4,20.997,20.997
3,19.763,19.525,19.814,20.03,20.13,20.13
3,20.064,19.786,20.067,20.316,20.719,20.719
3,19.667,19.249,19.355,19.488,19.745,19.745
3,19.696,19.715,20.098,20.32,20.627,20.627
3,19.972,19.474,19.803,20.093,20.419,20.419
3,20.15,19.85,20.041,20.329,20.433,20.433
3,18.81,18.477,18.65,18.852,19.073,19.073
3,20.55,20.23,20.375,20.565,20.62,20.62
3,20.189,19.771,19.983,20.255,20.46,20.46
3,20.16,20.003,19.617,18.666,18.046,20.16
3,19.676,19.471,19.653,19.627,19.404,19.676
3,18.777,18.895,19.314,19.611,19.811,19.811
3,19.971,19.638,19.858,20.067,20.381,20.381
3,18.228,18.527,18.995,19.371,19.586,19.586
3,19.519,19.691,20.199,20.535,20.722,20.722
3,20.6,20.298,20.498,20.715,20.668,20.715
3,19.646,19.767,20.187,20.374,20.743,20.743
3,17.99,17.613,17.562,17.52,17.584,17.99
3,20.275,19.799,19.452,18.423,17.544,20.275
3,20.432,20.069,20.02,20.104,20.187,20.432
3,17.868,17.558,17.807,18.085,18.405,18.405
3,17.711,17.667,18.003,18.275,18.527,18.527
3,20.026,19.731,19.947,20.227,20.451,20.451
3,19.757,19.743,20.062,20.432,20.523,20.523
3,20.535,20.087,20.122,20.265,20.606,20.606
3,20.264,19.918,20.191,20.29,20.936,20.936
3,19.136,19.62,20.117,20.517,20.973,20.973
3,19.015,18.582,18.825,19.076,19.455,19.455
3,18.126,18.023,18.379,18.657,18.901,18.901
3,18.504,18.581,18.981,19.264,19.691,19.691
3,19.249,19.11,19.407,19.7,19.924,19.924
3,14.925,15.397,15.968,16.319,16.719,16.719
3,18.72,18.45,18.743,18.963,19.288,19.288
3,17.458,17.636,18.106,18.426,18.731,18.731
3,19.763,19.215,19.05,18.993,19.056,19.763
3,19.961,19.425,19.561,19.746,19.723,19.961
3,19.341,19.357,19.613,19.755,20.076,20.076
3,19.198,19.192,19.53,19.896,20.359,20.359
3,20.124,19.776,19.753,19.827,20.08,20.124
3,18.544,18.947,19.485,19.845,20.112,20.112
3,19.092,18.689,18.824,18.989,19.248,19.248
3,19.93,19.986,20.327,20.558,20.614,20.614
3,18.629,19.01,19.525,19.895,20.066,20.066
3,18.739,18.234,18.087,18.07,18.179,18.739
3,19.427,18.944,18.933,18.945,19.117,19.427
3,18.668,18.779,19.193,19.533,19.656,19.656
3,19.507,19.074,19.241,19.423,19.625,19.625
3,18.776,19.105,19.627,19.913,20.442,20.442
3,20.305,20.054,20.362,20.561,20.881,20.881
3,19.11,18.725,19.006,19.17,19.111,19.17
3,20.627,20.202,20.356,20.423,20.493,20.627
3,17.806,17.565,17.864,18.171,18.471,18.471
3,20.557,20.165,20.406,20.602,20.554,20.602
3,20.619,20.471,20.413,19.649,19.057,20.619
3,19.62,19.749,20.155,20.516,20.448,20.516
3,18.354,18.083,18.365,18.607,18.831,18.831
3,19.349,19.012,18.964,19.059,19.11,19.349
3,19.781,19.676,20.047,20.329,20.716,20.716
3,20.266,20.158,20.529,20.723,20.725,20.725
3,20.897,20.387,20.548,20.68,20.507,20.897
3,19.708,19.487,19.521,19.611,19.713,19.713
3,20.055,19.646,19.681,19.737,19.77,20.055
3,19.165,18.747,18.973,19.214,19.432,19.432
3,20.372,19.927,20.055,20.204,20.518,20.518
3,20.368,19.911,19.796,19.831,19.894,20.368
3,20.07,20.023,20.159,19.704,19.124,20.159
3,19.933,19.553,19.816,19.986,20.16,20.16
3,20.816,20.388,20.401,20.526,20.422,20.816
3,19.297,18.899,19.059,19.27,19.373,19.373
3,20.252,20.217,20.488,20.832,20.995,20.995
3,18.012,18.273,18.692,19.023,19.302,19.302
3,18.811,18.578,18.986,19.103,19.499,19.499
3,18.989,18.873,19.188,19.447,19.885,19.885
3,20.703,20.393,20.532,20.682,20.875,20.875
3,19.55,19.547,19.75,19.967,20.277,20.277
3,17.97,17.916,18.248,18.546,18.854,18.854
3,19.06,18.916,19.275,19.539,19.963,19.963
3,18.847,18.652,19.049,19.249,19.543,19.543
3,19.744,19.433,19.707,19.959,20.342,20.342
3,18.917,18.62,18.626,18.679,18.913,18.917
3,19.586,19.136,19.205,19.3,19.531,19.586
3,19.071,18.797,18.787,18.879,18.985,19.071
3,19.462,19.043,19.276,19.505,19.663,19.663
3,18.62,18.488,18.857,19.169,19.614,19.614
3,19.549,19.083,19.177,19.458,19.673,19.673
3,19.022,18.96,19.276,19.625,20.043,20.043
3,17.674,18.023,18.536,18.881,19.209,19.209
3,19.711,19.879,20.398,20.548,20.572,20.572
3,19.296,19.674,20.16,20.444,20.678,20.678
3,18.039,17.968,18.214,18.577,19.594,19.594
3,19.531,19.002,18.859,18.825,18.825,19.531
3,18.352,18.497,18.158,17.673,17.378,18.497
3,16.215,15.804,15.667,15.634,15.681,16.215
3,19.077,19.165,18.967,18.315,17.809,19.165
3,19.296,19.344,19.609,19.851,20.056,20.056
3,18.968,18.971,19.317,19.565,19.863,19.863
3,18.917,18.908,19.291,19.609,20.152,20.152
3,20.513,20.265,20.32,20.52,20.724,20.724
3,20.244,19.916,20.108,19.823,19.477,20.244
3,18.332,18.496,18.904,19.194,19.47,19.47
3,19.3,19.114,19.47,19.724,19.945,19.945
3,20.1,19.629,19.829,20.076,20.299,20.299
3,19.845,19.958,20.287,20.577,20.891,20.891
3,20.563,20.239,20.447,20.697,20.796,20.796
3,19.754,19.977,20.446,20.808,20.805,20.808
3,18.327,18.266,18.627,18.899,19.171,19.171
3,18.958,18.722,18.995,19.258,19.468,19.468
3,20.713,20.292,20.186,20.179,20.533,20.713
3,19.771,19.322,19.466,19.61,19.742,19.771
3,19.156,19.115,19.507,19.802,20.144,20.144
3,19.88,19.6,19.926,20.156,20.127,20.156
3,20.193,19.716,19.822,19.997,20.186,20.193
3,18.578,18.243,18.497,18.761,18.994,18.994
3,19.657,19.225,19.362,19.571,19.654,19.657
3,20.258,19.803,19.908,20.086,20.301,20.301
3,19.812,19.276,19.115,19.029,19.174,19.812
3,20.879,20.432,20.617,20.648,20.751,20.879
3,20.044,19.863,20.169,20.432,20.798,20.798
3,18.873,18.436,18.482,18.579,18.679,18.873
3,19.39,18.977,18.844,18.84,18.913,19.39
3,18.75,19.232,19.653,19.976,20.073,20.073
3,19.968,19.537,19.78,19.94,20.174,20.174
3,19.835,19.934,20.289,20.664,20.81,20.81
3,19.005,18.672,18.893,19.131,19.324,19.324
3,19.713,19.81,20.154,20.377,20.411,20.411
3,18.301,18.3,18.607,18.878,19.16,19.16
3,19.915,19.723,20.111,20.321,20.521,20.521
3,20.873,20.472,20.585,20.617,20.81,20.873
3,20.308,20.321,20.666,20.962,20.836,20.962
3,19.469,18.969,19.109,19.284,19.443,19.469
3,17.679,17.336,17.64,17.79,18.037,18.037
3,18.714,18.044,17.817,17.948,17.684,18.714
3,17.976,18.259,18.682,19.023,19.321,19.321
3,17.96,18.078,18.516,18.788,19.171,19.171
3,19.627,19.361,19.566,19.777,19.953,19.953
3,19.046,18.054,18.303,18.564,18.773,19.046
3,19.358,18.967,19.149,19.445,19.766,19.766
3,19.854,19.444,19.378,19.386,19.457,19.854
3,20.045,19.537,19.52,19.502,19.702,20.045
3,17.183,17.43,17.917,18.269,18.543,18.543
3,20.541,20.055,20.249,20.467,20.682,20.682
3,19.718,19.277,19.416,19.622,19.692,19.718
3,18.548,18.617,18.948,19.162,19.203,19.203
3,20.543,20.159,20.396,20.667,20.735,20.735
3,19.667,19.22,19.259,19.402,19.557,19.667
3,19.097,18.901,19.225,19.476,19.685,19.685
3,20.098,19.605,19.6,19.175,18.61,20.098
3,17.448,17.417,17.771,17.99,18.26,18.26
3,19.151,18.727,18.754,18.148,17.597,19.151
3,20.46,20.162,20.264,20.472,20.427,20.472
3,20.867,20.478,20.294,19.485,18.708,20.867
3,20.393,19.969,19.888,19.862,20.073,20.393
3,20.438,20.277,20.517,20.496,20.367,20.517
3,18.53,18.658,18.975,19.237,19.452,19.452
3,17.785,17.781,18.021,18.254,18.488,18.488
3,19.122,18.874,19.183,19.435,19.719,19.719
3,18.757,18.753,18.927,19.124,19.447,19.447
3,19.172,19.169,19.465,19.845,20.127,20.127
